,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine
48060,2014-11-06,11.8,24.4,0.0,,
48061,2014-11-07,5.3,27.4,0.0,,
48062,2014-11-08,5.5,30.0,0.0,,
48063,2014-11-09,7.7,33.3,0.0,,
48064,2014-11-10,13.9,29.3,0.0,,
48065,2014-11-11,8.4,26.9,0.0,,
48066,2014-11-12,9.6,27.9,0.0,,
48067,2014-11-13,9.8,31.2,0.0,,
48068,2014-11-14,9.6,37.2,0.0,,
48069,2014-11-15,14.5,29.4,0.0,,
48070,2014-11-16,13.9,18.0,13.6,,
48071,2014-11-17,9.3,23.6,4.4,,
48072,2014-11-18,5.1,25.7,0.0,,
48073,2014-11-19,13.0,27.8,0.0,,
48074,2014-11-20,7.4,31.4,0.0,,
48075,2014-11-21,12.6,30.2,0.0,,
48076,2014-11-22,12.5,31.8,0.0,,
48077,2014-11-23,11.2,39.0,0.0,,
48078,2014-11-24,18.8,26.4,0.2,,
48079,2014-11-25,14.2,25.4,5.6,,
48080,2014-11-26,6.5,26.7,0.0,,
48081,2014-11-27,14.2,25.9,0.0,,
48082,2014-11-28,5.7,27.5,0.0,,
48083,2014-11-29,9.9,29.7,0.0,,
48084,2014-11-30,13.5,27.9,0.2,,
48085,2014-12-01,11.6,32.7,4.0,,
48086,2014-12-02,13.8,33.0,0.8,,
48087,2014-12-03,13.5,31.8,0.0,,
48088,2014-12-04,14.5,28.2,19.6,,
48089,2014-12-05,13.4,28.4,6.0,,
48090,2014-12-06,15.8,22.6,0.0,,
48091,2014-12-07,10.4,27.5,42.4,,
48092,2014-12-08,11.0,29.1,0.0,,
48093,2014-12-09,16.0,29.4,0.0,,
48094,2014-12-10,13.8,30.8,0.0,,
48095,2014-12-11,15.0,22.6,10.6,,
48096,2014-12-12,11.6,22.2,1.4,,
48097,2014-12-13,12.0,22.5,0.0,,
48098,2014-12-14,7.2,28.1,0.0,,
48099,2014-12-15,9.6,30.8,0.0,,
48100,2014-12-16,16.2,32.6,1.6,,
48101,2014-12-17,14.4,25.9,1.2,,
48102,2014-12-18,9.6,27.4,0.0,,
48103,2014-12-19,8.6,25.3,0.0,,
48104,2014-12-20,10.7,27.4,0.0,,
48105,2014-12-21,12.4,30.2,0.0,,
48106,2014-12-22,14.3,30.8,0.0,,
48107,2014-12-23,16.4,29.0,5.2,,
48108,2014-12-24,17.2,24.9,3.6,,
48109,2014-12-25,16.8,27.0,0.6,,
48110,2014-12-26,15.0,24.6,4.8,,
48111,2014-12-27,11.6,22.7,0.2,,
48112,2014-12-28,9.7,26.7,0.0,,
48113,2014-12-29,11.2,29.7,0.0,,
48114,2014-12-30,11.0,25.0,0.0,,
48115,2014-12-31,7.9,29.2,0.0,,
48116,2015-01-01,16.2,32.6,0.0,,
48117,2015-01-02,11.4,35.2,0.0,,
48118,2015-01-03,14.3,34.7,0.0,,
48119,2015-01-04,16.9,32.5,0.0,,
48120,2015-01-05,13.5,29.6,5.0,,
48121,2015-01-06,18.1,28.3,2.4,,
48122,2015-01-07,13.7,31.5,0.0,,
48123,2015-01-08,14.4,34.4,0.0,,
48124,2015-01-09,18.2,32.3,10.4,,
48125,2015-01-10,17.7,27.6,6.2,,
48126,2015-01-11,16.5,22.5,43.0,,
48127,2015-01-12,16.2,23.7,2.2,,
48128,2015-01-13,12.7,24.8,0.0,,
48129,2015-01-14,17.9,25.4,15.8,,
48130,2015-01-15,10.4,27.4,0.0,,
48131,2015-01-16,11.9,25.8,0.0,,
48132,2015-01-17,14.3,26.7,0.0,,
48133,2015-01-18,8.7,27.6,0.0,,
48134,2015-01-19,13.3,22.4,0.0,,
48135,2015-01-20,12.5,24.6,0.0,,
48136,2015-01-21,16.4,28.3,0.0,,
48137,2015-01-22,14.8,29.5,9.4,,
48138,2015-01-23,14.9,31.9,0.0,,
48139,2015-01-24,16.7,31.1,0.0,,
48140,2015-01-25,14.6,28.7,2.6,,
48141,2015-01-26,13.7,21.9,0.0,,
48142,2015-01-27,13.8,18.3,0.0,,
48143,2015-01-28,13.0,23.2,0.0,,
48144,2015-01-29,9.9,21.6,0.0,,
48145,2015-01-30,8.1,20.8,0.0,,
48146,2015-01-31,7.5,24.2,0.0,,
48147,2015-02-01,11.3,25.2,0.2,,
48148,2015-02-02,12.2,23.6,12.6,,
48149,2015-02-03,6.7,25.7,0.2,,
48150,2015-02-04,10.2,21.8,0.0,,
48151,2015-02-05,9.8,25.6,0.0,,
48152,2015-02-06,8.8,27.7,0.0,,
48153,2015-02-07,8.9,30.8,0.0,,
48154,2015-02-08,13.0,34.4,0.0,,
48155,2015-02-09,13.8,23.1,0.0,,
48156,2015-02-10,15.0,29.4,0.0,,
48157,2015-02-11,15.2,30.9,0.0,,
48158,2015-02-12,17.2,26.3,0.0,,
48159,2015-02-13,15.6,27.2,0.2,,
48160,2015-02-14,14.7,24.1,0.0,,
48161,2015-02-15,13.8,29.3,2.0,,
48162,2015-02-16,12.2,32.1,0.0,,
48163,2015-02-17,15.6,32.5,0.0,,
48164,2015-02-18,13.1,29.6,0.0,,
48165,2015-02-19,13.9,29.6,0.0,,
48166,2015-02-20,12.8,30.2,0.0,,
48167,2015-02-21,14.3,29.3,0.0,,
48168,2015-02-22,13.9,29.1,0.0,,
48169,2015-02-23,13.5,32.9,0.0,,
48170,2015-02-24,15.8,25.6,13.4,,
48171,2015-02-25,14.9,22.7,0.2,,
48172,2015-02-26,14.1,27.4,0.0,,
48173,2015-02-27,11.7,29.0,1.2,,
48174,2015-02-28,14.6,31.5,0.2,,
48175,2015-03-01,12.6,31.2,0.0,,
48176,2015-03-02,,26.4,,,
48177,2015-03-03,13.3,28.3,,,
48178,2015-03-04,14.2,30.1,0.0,,
48179,2015-03-05,12.5,24.0,0.0,,
48180,2015-03-06,6.3,24.3,0.0,,
48181,2015-03-07,5.1,26.9,0.0,,
48182,2015-03-08,11.3,30.1,0.0,,
48183,2015-03-09,8.7,29.7,0.0,,
48184,2015-03-10,8.6,28.6,0.0,,
48185,2015-03-11,13.5,31.4,0.0,,
48186,2015-03-12,11.3,30.1,0.0,,
48187,2015-03-13,13.9,21.0,0.0,,
48188,2015-03-14,6.0,27.1,0.0,,
48189,2015-03-15,12.2,24.5,0.0,,
48190,2015-03-16,4.3,24.2,0.0,,
48191,2015-03-17,6.5,26.2,0.0,,
48192,2015-03-18,11.8,30.3,3.8,,
48193,2015-03-19,8.4,31.8,0.4,,
48194,2015-03-20,11.2,32.0,0.0,,
48195,2015-03-21,7.8,21.9,0.0,,
48196,2015-03-22,12.4,23.4,0.0,,
48197,2015-03-23,9.0,29.6,0.0,,
48198,2015-03-24,14.0,23.9,7.8,,
48199,2015-03-25,5.9,22.3,0.4,,
48200,2015-03-26,8.4,20.9,0.0,,
48201,2015-03-27,7.4,20.3,0.0,,
48202,2015-03-28,0.6,22.8,0.0,,
48203,2015-03-29,3.0,23.6,0.0,,
48204,2015-03-30,5.2,21.3,0.0,,
48205,2015-03-31,7.1,26.2,0.0,,
48206,2015-04-01,6.6,26.6,0.0,,
48207,2015-04-02,11.7,25.5,0.0,,
48208,2015-04-03,11.7,16.5,0.0,,
48209,2015-04-04,11.8,16.6,0.0,,
48210,2015-04-05,9.8,23.0,0.0,,
48211,2015-04-06,5.4,19.2,0.4,,
48212,2015-04-07,5.3,16.6,15.6,,
48213,2015-04-08,4.9,15.7,53.2,,
48214,2015-04-09,7.6,18.9,0.0,,
48215,2015-04-10,6.8,20.6,0.0,,
48216,2015-04-11,6.0,22.3,0.0,,
48217,2015-04-12,6.9,22.1,0.0,,
48218,2015-04-13,6.3,20.8,0.0,,
48219,2015-04-14,5.6,21.3,0.0,,
48220,2015-04-15,7.0,21.9,0.0,,
48221,2015-04-16,7.4,26.6,1.6,,
48222,2015-04-17,13.0,18.9,5.6,,
48223,2015-04-18,11.2,22.7,5.4,,
48224,2015-04-19,7.3,16.8,5.2,,
48225,2015-04-20,6.6,14.9,2.2,,
48226,2015-04-21,8.1,13.8,0.0,,
48227,2015-04-22,10.2,18.4,0.0,,
48228,2015-04-23,9.4,23.4,0.2,,
48229,2015-04-24,12.2,17.8,0.4,,
48230,2015-04-25,4.5,17.4,0.0,,
48231,2015-04-26,4.2,17.9,2.0,,
48232,2015-04-27,-0.8,16.0,0.0,,
48233,2015-04-28,2.7,16.5,0.0,,
48234,2015-04-29,0.8,17.9,0.0,,
48235,2015-04-30,5.2,16.6,0.0,,
48236,2015-05-01,4.9,17.1,0.0,,
48237,2015-05-02,7.6,19.4,0.0,,
48238,2015-05-03,7.8,23.3,0.0,,
48239,2015-05-04,5.8,21.5,0.0,,
48240,2015-05-05,4.0,20.8,0.0,,
48241,2015-05-06,5.9,14.0,0.0,,
48242,2015-05-07,7.6,13.9,0.0,,
48243,2015-05-08,4.0,16.1,0.0,,
48244,2015-05-09,6.3,15.3,0.0,,
48245,2015-05-10,8.7,14.1,0.0,,
48246,2015-05-11,8.6,16.4,2.0,,
48247,2015-05-12,8.9,14.5,0.0,,
48248,2015-05-13,3.8,11.8,0.0,,
48249,2015-05-14,-4.7,14.1,0.0,,
48250,2015-05-15,-1.5,17.8,0.0,,
48251,2015-05-16,0.3,17.2,0.0,,
48252,2015-05-17,-3.1,18.4,0.0,,
48253,2015-05-18,-2.2,17.9,0.0,,
48254,2015-05-19,3.8,14.4,0.0,,
48255,2015-05-20,11.1,18.2,9.4,,
48256,2015-05-21,1.0,16.1,0.0,,
48257,2015-05-22,7.1,14.5,0.6,,
48258,2015-05-23,-2.6,15.2,0.0,,
48259,2015-05-24,-5.8,15.9,0.0,,
48260,2015-05-25,-2.0,14.6,0.0,,
48261,2015-05-26,-4.5,15.2,0.2,,
48262,2015-05-27,-0.3,16.8,0.0,,
48263,2015-05-28,0.1,14.8,0.0,,
48264,2015-05-29,7.1,17.1,0.0,,
48265,2015-05-30,-2.0,14.2,0.0,,
48266,2015-05-31,0.0,14.0,0.0,,
48267,2015-06-01,1.4,10.8,1.2,,
48268,2015-06-02,-7.0,11.7,0.0,,
48269,2015-06-03,-5.1,12.7,0.0,,
48270,2015-06-04,-6.9,11.4,0.0,,
48271,2015-06-05,-0.8,14.0,1.0,,
48272,2015-06-06,-3.9,13.9,0.0,,
48273,2015-06-07,-5.5,16.5,0.2,,
48274,2015-06-08,0.1,15.4,0.0,,
48275,2015-06-09,7.8,15.1,0.0,,
48276,2015-06-10,-3.3,14.4,0.0,,
48277,2015-06-11,-3.1,14.9,0.0,,
48278,2015-06-12,-4.5,17.5,0.0,,
48279,2015-06-13,-2.1,16.3,0.0,,
48280,2015-06-14,-1.8,16.3,0.2,,
48281,2015-06-15,-0.2,15.9,0.0,,
48282,2015-06-16,8.2,12.8,6.4,,
48283,2015-06-17,10.3,12.8,23.0,,
48284,2015-06-18,4.2,10.7,17.0,,
48285,2015-06-19,2.2,11.2,5.6,,
48286,2015-06-20,-2.6,11.6,0.2,,
48287,2015-06-21,-3.5,12.6,0.0,,
48288,2015-06-22,-4.6,13.1,0.0,,
48289,2015-06-23,-2.4,13.8,0.0,,
48290,2015-06-24,3.5,15.7,0.0,,
48291,2015-06-25,1.1,16.0,0.2,,
48292,2015-06-26,-0.9,14.3,0.0,,
48293,2015-06-27,-3.1,12.4,0.0,,
48294,2015-06-28,0.2,13.2,0.0,,
48295,2015-06-29,-0.9,14.4,0.2,,
48296,2015-06-30,-2.0,11.6,0.0,,
48297,2015-07-01,-4.1,10.0,0.0,,
48298,2015-07-02,-0.8,10.8,0.0,,
48299,2015-07-03,-7.0,10.5,0.0,,
48300,2015-07-04,-5.5,9.3,0.2,,
48301,2015-07-05,-4.7,7.3,0.0,,
48302,2015-07-06,-2.4,11.2,0.2,,
48303,2015-07-07,-4.7,11.5,0.0,,
48304,2015-07-08,-3.0,12.6,0.0,,
48305,2015-07-09,-1.3,13.8,0.0,,
48306,2015-07-10,-0.5,9.9,2.6,,
48307,2015-07-11,3.6,12.5,7.2,,
48308,2015-07-12,3.1,9.2,10.2,,
48309,2015-07-13,3.6,13.6,1.4,,
48310,2015-07-14,4.1,10.0,0.0,,
48311,2015-07-15,1.1,7.9,0.0,,
48312,2015-07-16,-0.5,10.8,3.2,,
48313,2015-07-17,4.2,10.8,0.4,,
48314,2015-07-18,-2.9,11.0,0.2,,
48315,2015-07-19,-5.1,12.8,0.0,,
48316,2015-07-20,-4.7,14.1,0.2,,
48317,2015-07-21,-4.5,14.1,0.0,,
48318,2015-07-22,0.2,9.6,0.2,,
48319,2015-07-23,4.3,10.8,6.6,,
48320,2015-07-24,0.5,11.6,2.2,,
48321,2015-07-25,4.4,13.4,2.4,,
48322,2015-07-26,6.5,11.5,0.0,,
48323,2015-07-27,1.4,11.5,0.0,,
48324,2015-07-28,-4.1,13.0,0.0,,
48325,2015-07-29,-3.3,12.9,0.0,,
48326,2015-07-30,-2.5,12.3,0.0,,
48327,2015-07-31,2.4,15.1,0.0,,
48328,2015-08-01,2.3,15.1,0.0,,
48329,2015-08-02,7.4,14.6,31.4,,
48330,2015-08-03,3.8,11.1,1.2,,
48331,2015-08-04,-5.3,8.9,0.0,,
48332,2015-08-05,0.0,10.1,0.0,,
48333,2015-08-06,-0.1,12.2,0.0,,
48334,2015-08-07,-3.5,13.0,0.0,,
48335,2015-08-08,-3.0,13.4,0.2,,
48336,2015-08-09,-4.7,13.3,0.0,,
48337,2015-08-10,2.7,14.4,0.0,,
48338,2015-08-11,3.1,13.6,0.0,,
48339,2015-08-12,-3.5,7.5,,,
48340,2015-08-13,0.5,12.2,4.0,,
48341,2015-08-14,-2.8,15.4,0.0,,
48342,2015-08-15,-1.6,15.1,0.0,,
48343,2015-08-16,0.5,15.3,0.0,,
48344,2015-08-17,3.3,12.5,0.0,,
48345,2015-08-18,-4.1,12.3,0.0,,
48346,2015-08-19,-3.8,13.0,0.0,,
48347,2015-08-20,-1.8,15.6,0.2,,
48348,2015-08-21,-2.5,17.7,0.0,,
48349,2015-08-22,2.7,21.0,1.4,,
48350,2015-08-23,10.7,16.5,0.2,,
48351,2015-08-24,7.4,11.6,0.0,,
48352,2015-08-25,6.5,10.5,22.6,,
48353,2015-08-26,7.2,14.9,2.6,,
48354,2015-08-27,6.6,15.8,1.2,,
48355,2015-08-28,5.6,15.2,0.0,,
48356,2015-08-29,4.0,14.0,1.8,,
48357,2015-08-30,-2.9,14.5,0.0,,
48358,2015-08-31,-3.0,15.0,0.0,,
48359,2015-09-01,-3.1,14.2,0.0,,
48360,2015-09-02,-2.8,16.8,0.0,,
48361,2015-09-03,4.4,12.9,7.6,,
48362,2015-09-04,0.7,16.7,5.0,,
48363,2015-09-05,-0.1,16.9,0.0,,
48364,2015-09-06,4.4,14.8,0.0,,
48365,2015-09-07,3.6,13.9,0.0,,
48366,2015-09-08,3.0,13.1,0.0,,
48367,2015-09-09,-2.7,16.1,0.0,,
48368,2015-09-10,1.8,17.0,0.0,,
48369,2015-09-11,0.0,18.9,0.0,,
48370,2015-09-12,-0.5,21.4,0.0,,
48371,2015-09-13,1.0,21.7,0.0,,
48372,2015-09-14,2.0,22.4,0.0,,
48373,2015-09-15,5.0,18.7,0.0,,
48374,2015-09-16,-1.5,17.5,0.0,,
48375,2015-09-17,-1.5,17.3,0.0,,
48376,2015-09-18,3.5,16.8,0.0,,
48377,2015-09-19,3.4,15.5,0.0,,
48378,2015-09-20,3.6,19.6,0.0,,
48379,2015-09-21,2.0,20.7,0.0,,
48380,2015-09-22,4.9,15.2,1.0,,
48381,2015-09-23,2.2,13.7,0.0,,
48382,2015-09-24,1.4,12.8,0.0,,
48383,2015-09-25,0.5,14.9,0.0,,
48384,2015-09-26,0.1,17.6,0.0,,
48385,2015-09-27,1.4,20.0,0.0,,
48386,2015-09-28,3.2,20.4,0.0,,
48387,2015-09-29,2.5,22.1,0.0,,
48388,2015-09-30,1.7,21.3,0.0,,
48389,2015-10-01,11.1,23.1,0.0,,
48390,2015-10-02,0.9,24.9,0.0,,
48391,2015-10-03,2.8,26.5,0.0,,
48392,2015-10-04,6.7,28.3,0.0,,
48393,2015-10-05,9.1,31.7,0.0,,
48394,2015-10-06,6.8,31.8,0.0,,
48395,2015-10-07,7.4,18.6,0.0,,
48396,2015-10-08,8.5,20.0,0.0,,
48397,2015-10-09,7.6,27.1,0.2,,
48398,2015-10-10,5.9,27.4,8.6,,
48399,2015-10-11,6.5,22.1,0.0,,
48400,2015-10-12,7.7,25.0,0.0,,
48401,2015-10-13,11.3,21.3,0.0,,
48402,2015-10-14,11.0,26.1,0.0,,
48403,2015-10-15,7.7,28.5,0.0,,
48404,2015-10-16,8.2,30.1,0.0,,
48405,2015-10-17,11.1,27.8,0.0,,
48406,2015-10-18,11.5,21.6,1.8,,
48407,2015-10-19,12.1,27.6,0.2,,
48408,2015-10-20,9.4,29.5,0.0,,
48409,2015-10-21,15.0,23.8,2.6,,
48410,2015-10-22,12.4,19.0,13.0,,
48411,2015-10-23,9.8,16.7,0.2,,
48412,2015-10-24,6.8,23.1,0.0,,
48413,2015-10-25,4.7,26.5,0.0,,
48414,2015-10-26,7.6,27.0,,,
48415,2015-10-27,9.6,17.4,0.0,,
48416,2015-10-28,8.0,22.5,0.0,,
48417,2015-10-29,5.2,25.3,0.0,,
48418,2015-10-30,5.0,25.0,0.0,,
48419,2015-10-31,8.9,22.5,0.0,,
48420,2015-11-01,8.9,25.3,2.2,,
48421,2015-11-02,14.0,25.4,19.4,,
48422,2015-11-03,13.8,21.3,0.0,,
48423,2015-11-04,13.9,20.8,0.0,,
48424,2015-11-05,13.5,22.3,2.2,,
48425,2015-11-06,14.7,23.7,14.2,,
48426,2015-11-07,9.6,23.2,0.0,,
48427,2015-11-08,10.2,20.7,0.6,,
48428,2015-11-09,9.7,27.8,0.0,,
48429,2015-11-10,9.7,30.7,0.0,,
48430,2015-11-11,13.2,18.7,0.0,,
48431,2015-11-12,13.7,22.7,9.4,,
48432,2015-11-13,12.3,23.6,9.6,,
48433,2015-11-14,11.6,15.3,8.8,,
48434,2015-11-15,10.7,21.1,1.2,,
48435,2015-11-16,4.9,23.3,0.0,,
48436,2015-11-17,7.0,26.5,0.0,,
48437,2015-11-18,9.6,30.0,0.0,,
48438,2015-11-19,10.6,34.8,0.0,,
48439,2015-11-20,13.1,36.1,0.0,,
48440,2015-11-21,15.2,26.5,0.0,,
48441,2015-11-22,13.5,25.3,0.0,,
48442,2015-11-23,8.0,26.1,0.0,,
48443,2015-11-24,6.9,27.4,0.0,,
48444,2015-11-25,5.2,30.3,0.0,,
48445,2015-11-26,19.5,23.7,0.0,,
48446,2015-11-27,0.5,22.9,0.0,,
48447,2015-11-28,9.2,27.4,0.0,,
48448,2015-11-29,15.9,27.4,0.0,,
48449,2015-11-30,7.9,28.4,0.0,,
48450,2015-12-01,10.4,35.0,0.0,,
48451,2015-12-02,12.0,23.2,1.4,,
48452,2015-12-03,6.6,26.8,0.0,,
48453,2015-12-04,7.8,29.8,0.0,,
48454,2015-12-05,8.1,32.0,0.0,,
48455,2015-12-06,11.2,32.7,0.0,,
48456,2015-12-07,15.7,28.8,0.0,,
48457,2015-12-08,16.8,28.2,0.0,,
48458,2015-12-09,17.2,30.6,0.4,,
48459,2015-12-10,12.2,31.6,0.0,,
48460,2015-12-11,10.8,27.4,0.0,,
48461,2015-12-12,3.8,26.1,0.0,,
48462,2015-12-13,7.3,27.7,0.0,,
48463,2015-12-14,6.5,32.2,0.0,,
48464,2015-12-15,12.4,30.3,0.0,,
48465,2015-12-16,13.1,27.0,0.0,,
48466,2015-12-17,10.4,30.2,16.0,,
48467,2015-12-18,13.6,33.6,0.0,,
48468,2015-12-19,15.4,36.3,0.0,,
48469,2015-12-20,16.2,37.0,0.0,,
48470,2015-12-21,19.3,27.9,0.0,,
48471,2015-12-22,14.0,24.9,0.2,,
48472,2015-12-23,13.6,25.4,0.0,,
48473,2015-12-24,10.9,26.2,0.8,,
48474,2015-12-25,9.2,28.7,0.0,,
48475,2015-12-26,11.4,22.4,0.0,,
48476,2015-12-27,11.0,24.0,16.2,,
48477,2015-12-28,6.4,24.7,0.0,,
48478,2015-12-29,9.2,30.2,0.0,,
48479,2015-12-30,9.4,32.4,0.0,,
48480,2015-12-31,11.4,34.0,0.0,,
48481,2016-01-01,15.0,34.9,0.0,,
48482,2016-01-02,16.2,28.3,0.0,,
48483,2016-01-03,15.1,24.8,0.0,,
48484,2016-01-04,14.2,20.1,1.6,,
48485,2016-01-05,14.0,17.1,13.4,,
48486,2016-01-06,13.7,20.7,7.2,,
48487,2016-01-07,10.6,25.5,0.0,,
48488,2016-01-08,8.0,29.5,0.0,,
48489,2016-01-09,13.1,31.7,0.0,,
48490,2016-01-10,15.0,34.5,0.0,,
48491,2016-01-11,15.6,35.7,0.0,,
48492,2016-01-12,18.7,37.9,0.0,,
48493,2016-01-13,13.2,39.3,0.0,,
48494,2016-01-14,21.8,34.0,0.0,,
48495,2016-01-15,9.6,21.0,2.0,,
48496,2016-01-16,5.5,23.1,0.0,,
48497,2016-01-17,7.4,25.7,0.0,,
48498,2016-01-18,11.9,31.3,0.0,,
48499,2016-01-19,11.3,35.0,0.0,,
48500,2016-01-20,14.1,36.9,0.0,,
48501,2016-01-21,14.9,35.2,0.0,,
48502,2016-01-22,18.7,27.7,26.2,,
48503,2016-01-23,17.2,28.6,11.4,,
48504,2016-01-24,16.5,29.0,1.8,,
48505,2016-01-25,17.1,27.3,0.0,,
48506,2016-01-26,15.1,26.4,6.4,,
48507,2016-01-27,17.3,22.4,0.0,,
48508,2016-01-28,15.4,29.0,2.6,,
48509,2016-01-29,15.5,23.4,0.0,,
48510,2016-01-30,12.0,27.0,5.6,,
48511,2016-01-31,10.3,21.8,28.2,,
48512,2016-02-01,12.0,22.1,11.0,,
48513,2016-02-02,9.1,26.7,3.0,,
48514,2016-02-03,14.2,27.2,0.0,,
48515,2016-02-04,14.0,24.5,7.0,,
48516,2016-02-05,10.7,23.7,0.0,,
48517,2016-02-06,12.2,25.2,0.0,,
48518,2016-02-07,9.6,29.3,0.0,,
48519,2016-02-08,11.6,31.4,0.0,,
48520,2016-02-09,13.9,29.4,0.0,,
48521,2016-02-10,11.7,31.4,0.0,,
48522,2016-02-11,14.9,29.6,0.0,,
48523,2016-02-12,14.3,28.8,2.4,,
48524,2016-02-13,14.4,32.3,0.0,,
48525,2016-02-14,15.6,32.6,0.0,,
48526,2016-02-15,14.9,28.9,0.0,,
48527,2016-02-16,9.1,27.0,0.0,,
48528,2016-02-17,10.3,24.6,0.0,,
48529,2016-02-18,8.4,28.8,0.0,,
48530,2016-02-19,15.4,30.1,0.0,,
48531,2016-02-20,14.0,31.0,0.0,,
48532,2016-02-21,15.9,29.6,0.0,,
48533,2016-02-22,13.0,33.1,0.0,,
48534,2016-02-23,15.3,34.4,0.0,,
48535,2016-02-24,14.2,36.4,0.0,,
48536,2016-02-25,15.0,38.0,0.0,,
48537,2016-02-26,16.0,32.0,0.0,,
48538,2016-02-27,14.6,25.4,0.0,,
48539,2016-02-28,12.8,30.9,0.0,,
48540,2016-02-29,17.8,25.5,0.0,,
48541,2016-03-01,14.3,31.3,0.0,,
48542,2016-03-02,14.0,33.9,0.0,,
48543,2016-03-03,12.6,35.2,0.0,,
48544,2016-03-04,14.2,32.6,6.8,,
48545,2016-03-05,14.3,35.5,0.2,,
48546,2016-03-06,13.4,33.9,0.0,,
48547,2016-03-07,12.9,35.3,0.0,,
48548,2016-03-08,14.5,32.7,0.0,,
48549,2016-03-09,11.6,33.4,0.0,,
48550,2016-03-10,16.6,30.9,0.0,,
48551,2016-03-11,18.9,23.9,5.2,,
48552,2016-03-12,14.2,32.1,3.8,,
48553,2016-03-13,16.1,31.0,0.4,,
48554,2016-03-14,17.0,32.1,0.0,,
48555,2016-03-15,15.0,24.9,0.0,,
48556,2016-03-16,14.4,25.7,0.0,,
48557,2016-03-17,13.4,28.6,0.0,,
48558,2016-03-18,14.0,19.6,7.4,,
48559,2016-03-19,5.3,21.0,4.4,,
48560,2016-03-20,8.2,20.3,0.0,,
48561,2016-03-21,7.2,22.2,0.0,,
48562,2016-03-22,5.6,23.3,0.0,,
48563,2016-03-23,5.8,25.0,0.0,,
48564,2016-03-24,10.0,22.1,0.0,,
48565,2016-03-25,12.6,25.1,0.2,,
48566,2016-03-26,10.6,26.8,0.0,,
48567,2016-03-27,11.7,26.2,0.0,,
48568,2016-03-28,15.1,23.4,0.0,,
48569,2016-03-29,14.7,22.7,0.0,,
48570,2016-03-30,13.7,23.7,0.0,,
48571,2016-03-31,7.3,24.0,0.0,,
48572,2016-04-01,6.7,25.0,0.0,,
48573,2016-04-02,11.6,26.4,0.0,,
48574,2016-04-03,12.2,25.0,0.0,,
48575,2016-04-04,14.0,25.0,0.0,,
48576,2016-04-05,10.5,29.6,0.0,,
48577,2016-04-06,16.0,31.1,0.0,,
48578,2016-04-07,7.9,23.5,0.0,,
48579,2016-04-08,8.5,19.2,0.0,,
48580,2016-04-09,4.6,23.3,0.0,,
48581,2016-04-10,4.1,24.4,0.0,,
48582,2016-04-11,2.8,24.2,0.0,,
48583,2016-04-12,11.8,23.7,0.0,,
48584,2016-04-13,11.5,22.6,0.0,,
48585,2016-04-14,9.7,24.5,0.0,,
48586,2016-04-15,6.9,26.4,0.0,,
48587,2016-04-16,10.2,23.0,0.6,,
48588,2016-04-17,9.5,19.9,3.2,,
48589,2016-04-18,5.7,20.3,0.0,,
48590,2016-04-19,4.8,23.5,0.0,,
48591,2016-04-20,7.2,25.0,0.0,,
48592,2016-04-21,8.2,26.1,0.0,,
48593,2016-04-22,12.5,19.0,1.0,,
48594,2016-04-23,9.2,20.6,0.2,,
48595,2016-04-24,5.7,21.1,0.0,,
48596,2016-04-25,3.9,22.7,0.0,,
48597,2016-04-26,1.4,24.3,0.0,,
48598,2016-04-27,2.2,23.6,0.0,,
48599,2016-04-28,5.4,24.4,0.0,,
48600,2016-04-29,8.7,25.6,0.0,,
48601,2016-04-30,14.3,23.4,1.8,,
48602,2016-05-01,10.0,21.0,6.8,,
48603,2016-05-02,4.6,16.1,0.0,,
48604,2016-05-03,6.2,19.2,0.0,,
48605,2016-05-04,11.7,17.7,0.0,,
48606,2016-05-05,0.2,19.5,0.0,,
48607,2016-05-06,1.3,22.5,0.0,,
48608,2016-05-07,1.4,23.9,0.0,,
48609,2016-05-08,9.6,16.1,0.8,,
48610,2016-05-09,11.9,17.3,28.2,,
48611,2016-05-10,12.1,17.4,7.0,,
48612,2016-05-11,7.2,13.7,0.8,,
48613,2016-05-12,8.8,16.1,0.0,,
48614,2016-05-13,11.4,20.1,0.0,,
48615,2016-05-14,0.4,20.0,0.0,,
48616,2016-05-15,5.2,21.3,0.0,,
48617,2016-05-16,2.1,19.5,0.0,,
48618,2016-05-17,8.8,20.5,0.0,,
48619,2016-05-18,0.2,15.1,0.0,,
48620,2016-05-19,1.3,17.0,0.0,,
48621,2016-05-20,11.0,19.2,0.0,,
48622,2016-05-21,2.0,19.1,0.0,,
48623,2016-05-22,1.4,21.4,0.0,,
48624,2016-05-23,6.6,17.0,0.0,,
48625,2016-05-24,5.0,15.7,0.0,,
48626,2016-05-25,-0.7,14.7,0.0,,
48627,2016-05-26,5.8,12.5,0.0,,
48628,2016-05-27,7.0,12.0,3.8,,
48629,2016-05-28,1.2,11.9,0.0,,
48630,2016-05-29,-3.9,12.5,0.0,,
48631,2016-05-30,-1.8,15.0,0.2,,
48632,2016-05-31,-0.4,14.0,0.0,,
48633,2016-06-01,5.9,14.1,0.0,,
48634,2016-06-02,4.9,14.8,5.4,,
48635,2016-06-03,2.7,15.0,0.0,,
48636,2016-06-04,8.2,15.0,2.6,,
48637,2016-06-05,11.8,15.4,28.4,,
48638,2016-06-06,8.9,14.2,65.2,,
